timestamp,gapBuy,gapSell,bidA,askA,bidB,askB,errorA,errorB
2026-04-26T21:39:19.7518814-07:00,-25000,25000,4727.7700000000004,4728.1000000000004,4727.8500000000004,4728.0200000000004,,
2026-04-26T21:39:19.7837895-07:00,-25000,25000,4727.7700000000004,4728.1000000000004,4727.8500000000004,4728.0200000000004,,
2026-04-26T21:39:19.8302054-07:00,-25000,25000,4727.7700000000004,4728.1000000000004,4727.8500000000004,4728.0200000000004,,
2026-04-26T21:39:19.8799807-07:00,-25000,25000,4727.7700000000004,4728.1000000000004,4727.8500000000004,4728.0200000000004,,
2026-04-26T21:39:19.9240302-07:00,-25000,25000,4727.7700000000004,4728.1000000000004,4727.8500000000004,4728.0200000000004,,
2026-04-26T21:39:19.9711339-07:00,-23999,24000,4727.7799999999997,4728.0900000000001,4727.8500000000004,4728.0200000000004,,
2026-04-26T21:39:20.0334077-07:00,-23999,24000,4727.7799999999997,4728.0900000000001,4727.8500000000004,4728.0200000000004,,
2026-04-26T21:39:20.0841282-07:00,-23999,24000,4727.7799999999997,4728.0900000000001,4727.8500000000004,4728.0200000000004,,
2026-04-26T21:39:20.1282249-07:00,-23999,24000,4727.7799999999997,4728.0900000000001,4727.8500000000004,4728.0200000000004,,
2026-04-26T21:39:20.1740005-07:00,-23999,24000,4727.7799999999997,4728.0900000000001,4727.8500000000004,4728.0200000000004,,
2026-04-26T21:39:20.2219745-07:00,-38000,10000,4727.7799999999997,4728.0900000000001,4727.71,4727.8800000000001,,
2026-04-26T21:39:20.2833663-07:00,-38000,10000,4727.7799999999997,4728.0900000000001,4727.71,4727.8800000000001,,
2026-04-26T21:39:20.3303117-07:00,-38000,10000,4727.7799999999997,4728.0900000000001,4727.71,4727.8800000000001,,
2026-04-26T21:39:20.3787307-07:00,-43000,6000,4727.7200000000003,4728.04,4727.6099999999997,4727.7799999999997,,
2026-04-26T21:39:20.4238678-07:00,-43000,6000,4727.7200000000003,4728.04,4727.6099999999997,4727.7799999999997,,
2026-04-26T21:39:20.4733637-07:00,-25000,25999,4727.5200000000004,4727.8599999999997,4727.6099999999997,4727.7799999999997,,
2026-04-26T21:39:20.5330844-07:00,-23999,27999,4727.5200000000004,4727.8599999999997,4727.6199999999999,4727.8000000000002,,
2026-04-26T21:39:20.5803234-07:00,-27999,22000,4727.5799999999999,4727.8999999999996,4727.6199999999999,4727.8000000000002,,
2026-04-26T21:39:20.6276057-07:00,-26999,19000,4727.5799999999999,4727.8999999999996,4727.6300000000001,4727.7700000000004,,
2026-04-26T21:39:20.6738462-07:00,-26999,19000,4727.5799999999999,4727.8999999999996,4727.6300000000001,4727.7700000000004,,
2026-04-26T21:39:20.7209342-07:00,-26999,19000,4727.5799999999999,4727.8999999999996,4727.6300000000001,4727.7700000000004,,
2026-04-26T21:39:20.7833137-07:00,-26999,19000,4727.5799999999999,4727.8999999999996,4727.6300000000001,4727.7700000000004,,
2026-04-26T21:39:20.8324775-07:00,-26999,19000,4727.5799999999999,4727.8999999999996,4727.6300000000001,4727.7700000000004,,
2026-04-26T21:39:20.8771653-07:00,-26999,19000,4727.5799999999999,4727.8999999999996,4727.6300000000001,4727.7700000000004,,
2026-04-26T21:39:20.9239673-07:00,-26999,19000,4727.5799999999999,4727.8999999999996,4727.6300000000001,4727.7700000000004,,
2026-04-26T21:39:20.9744519-07:00,-26999,19000,4727.5799999999999,4727.8999999999996,4727.6300000000001,4727.7700000000004,,
2026-04-26T21:39:21.0336942-07:00,-26999,19000,4727.5799999999999,4727.8999999999996,4727.6300000000001,4727.7700000000004,,
2026-04-26T21:39:21.0804679-07:00,-26999,19000,4727.5799999999999,4727.8999999999996,4727.6300000000001,4727.7700000000004,,
2026-04-26T21:39:21.1270744-07:00,-32999,18000,4727.5799999999999,4727.8999999999996,4727.5699999999997,4727.7600000000002,,
